player_name,player_slug,team_name
Tyrone Mings,/en/players/8397a50c/Tyrone-Mings,Aston Villa
John McGinn,/en/players/90f91999/John-McGinn,Aston Villa
Matty Cash,/en/players/2389cdc2/Matty-Cash,Aston Villa
Jacob Ramsey,/en/players/1544f145/Jacob-Ramsey,Aston Villa
Leon Bailey,/en/players/3a233281/Leon-Bailey,Aston Villa
Douglas Luiz,/en/players/6f7d826d/Douglas-Luiz,Aston Villa
Lucas Digne,/en/players/1b84dbe1/Lucas-Digne,Aston Villa
Danny Ings,/en/players/07802f7f/Danny-Ings,Aston Villa
Boubacar Kamara,/en/players/cc77354e/Boubacar-Kamara,Aston Villa
Ashley Young,/en/players/be927d03/Ashley-Young,Aston Villa
Emi Buendía,/en/players/66b76d44/Emi-Buendia,Aston Villa
Philippe Coutinho,/en/players/0ef89a37/Philippe-Coutinho,Aston Villa
Leander Dendoncker,/en/players/5a7301ae/Leander-Dendoncker,Aston Villa
Diego Carlos,/en/players/b4a014b1/Diego-Carlos,Aston Villa
Calum Chambers,/en/players/dc6f5bdd/Calum-Chambers,Aston Villa
Jan Bednarek,/en/players/4115ce4e/Jan-Bednarek,Aston Villa
Ludwig Augustinsson,/en/players/9fec8860/Ludwig-Augustinsson,Aston Villa
Robin Olsen,/en/players/e7ee38c3/Robin-Olsen,Aston Villa
Cameron Archer,/en/players/05e8ca6d/Cameron-Archer,Aston Villa
Morgan Sanson,/en/players/6e7f1353/Morgan-Sanson,Aston Villa
Lamare Bogarde,/en/players/bca5c4a7/Lamare-Bogarde,Aston Villa
Tim Iroegbunam,/en/players/84c5ceea/Tim-Iroegbunam,Aston Villa
Marvelous Nakamba,/en/players/de5b5570/Marvelous-Nakamba,Aston Villa
Jefferson Lerma,/en/players/9b5ce51a/Jefferson-Lerma,Bournemouth
Adam Smith,/en/players/20b104bc/Adam-Smith,Bournemouth
Marcus Tavernier,/en/players/5c0da4a4/Marcus-Tavernier,Bournemouth
Chris Mepham,/en/players/fed96827/Chris-Mepham,Bournemouth
Lewis Cook,/en/players/2afc7272/Lewis-Cook,Bournemouth
Philip Billing,/en/players/d328a254/Philip-Billing,Bournemouth
Dominic Solanke,/en/players/e77dc3b2/Dominic-Solanke,Bournemouth
Marcos Senesi,/en/players/35141f4c/Marcos-Senesi,Bournemouth
Jordan Zemura,/en/players/e8271ad9/Jordan-Zemura,Bournemouth
Ryan Christie,/en/players/26ce2263/Ryan-Christie,Bournemouth
Kieffer Moore,/en/players/01ce9e70/Kieffer-Moore,Bournemouth
Neto,/en/players/a9dc785c/Neto,Bournemouth
Mark Travers,/en/players/fe558029/Mark-Travers,Bournemouth
Ryan Fredericks,/en/players/c067631c/Ryan-Fredericks,Bournemouth
Lloyd Kelly,/en/players/f31def1e/Lloyd-Kelly,Bournemouth
Ben Pearson,/en/players/a6b461e7/Ben-Pearson,Bournemouth
Jaidon Anthony,/en/players/e4238fb1/Jaidon-Anthony,Bournemouth
Jack Stacey,/en/players/558807c0/Jack-Stacey,Bournemouth
Jack Stephens,/en/players/6adbc307/Jack-Stephens,Bournemouth
Junior Stanislas,/en/players/6992791d/Junior-Stanislas,Bournemouth
Joe Rothwell,/en/players/10a10454/Joe-Rothwell,Bournemouth
Owen Bevan,/en/players/87966294/Owen-Bevan,Bournemouth
Emiliano Marcondes,/en/players/4d960fc3/Emiliano-Marcondes,Bournemouth
Siriki Dembélé,/en/players/11f54bd5/Siriki-Dembele,Bournemouth
Jamal Lowe,/en/players/b2856bc0/Jamal-Lowe,Bournemouth
Will Dennis,/en/players/d8edc4be/Will-Dennis,Bournemouth
James Hill,/en/players/69942fb3/James-Hill,Bournemouth
Cameron Plain,/en/players/8c45f10e/Cameron-Plain,Bournemouth
Christian Saydee,/en/players/af102dc3/Christian-Saydee,Bournemouth
David Raya,/en/players/98ea5115/David-Raya,Brentford
Rico Henry,/en/players/8a3c1dc7/Rico-Henry,Brentford
Mathias Jensen,/en/players/0f134faf/Mathias-Jensen,Brentford
Bryan Mbeumo,/en/players/6afaebf2/Bryan-Mbeumo,Brentford
Ivan Toney,/en/players/e09f279b/Ivan-Toney,Brentford
Ben Mee,/en/players/8df7a2fb/Ben-Mee,Brentford
Vitaly Janelt,/en/players/8449d35e/Vitaly-Janelt,Brentford
Aaron Hickey,/en/players/1780bb4a/Aaron-Hickey,Brentford
Josh Dasilva,/en/players/60344e4f/Josh-Dasilva,Brentford
Ethan Pinnock,/en/players/e541326e/Ethan-Pinnock,Brentford
Yoane Wissa,/en/players/2500cef9/Yoane-Wissa,Brentford
Pontus Jansson,/en/players/172e52d8/Pontus-Jansson,Brentford
Kristoffer Ajer,/en/players/a8c0acb7/Kristoffer-Ajer,Brentford
Mathias Jørgensen,/en/players/0db5d2c8/Mathias-Jorgensen,Brentford
Mads Roerslev,/en/players/57c94db2/Mads-Roerslev,Brentford
Frank Onyeka,/en/players/2944f86f/Frank-Onyeka,Brentford
Shandon Baptiste,/en/players/2886c9b5/Shandon-Baptiste,Brentford
Christian Nørgaard,/en/players/df0a4c90/Christian-Norgaard,Brentford
Keane Lewis-Potter,/en/players/41f08ac8/Keane-Lewis-Potter,Brentford
Mikkel Damsgaard,/en/players/215f3907/Mikkel-Damsgaard,Brentford
Sergi Canós,/en/players/1137759d/Sergi-Canos,Brentford
Saman Ghoddos,/en/players/f7b1d4e0/Saman-Ghoddos,Brentford
Mads Bech Sørensen,/en/players/30db8574/Mads-Bech-Sorensen,Brentford
Halil Dervişoğlu,/en/players/9d8cf204/Halil-Dervisoglu,Brentford
Matthew Cox,/en/players/fea06849/Matthew-Cox,Brentford
Tristan Crama,/en/players/130e085a/Tristan-Crama,Brentford
Finley Stevens,/en/players/7e003182/Finley-Stevens,Brentford
Thomas Strakosha,/en/players/339fe0e8/Thomas-Strakosha,Brentford
Ryan Trevitt,/en/players/732327ae/Ryan-Trevitt,Brentford
Yehor Yarmoliuk,/en/players/907a5d7c/Yehor-Yarmoliuk,Brentford
Lewis Dunk,/en/players/282f75f3/Lewis-Dunk,Brighton
Robert Sánchez,/en/players/6a713852/Robert-Sanchez,Brighton
Alexis Mac Allister,/en/players/83d074ff/Alexis-Mac-Allister,Brighton
Moisés Caicedo,/en/players/16264a81/Moises-Caicedo,Brighton
Solly March,/en/players/bb5fbd2b/Solly-March,Brighton
Pascal Groß,/en/players/8aec0537/Pascal-Gross,Brighton
Leandro Trossard,/en/players/38ceb24a/Leandro-Trossard,Brighton
Adam Webster,/en/players/c40b6180/Adam-Webster,Brighton
Danny Welbeck,/en/players/ce5143da/Danny-Welbeck,Brighton
Joël Veltman,/en/players/dad4b285/Joel-Veltman,Brighton
Pervis Estupiñán,/en/players/d38fdf53/Pervis-Estupinan,Brighton
Adam Lallana,/en/players/99813635/Adam-Lallana,Brighton
Kaoru Mitoma,/en/players/74618572/Kaoru-Mitoma,Brighton
Enock Mwepu,/en/players/1d5cab82/Enock-Mwepu,Brighton
Levi Colwill,/en/players/700783e7/Levi-Colwill,Brighton
Tariq Lamptey,/en/players/f4e433d4/Tariq-Lamptey,Brighton
Deniz Undav,/en/players/dd549382/Deniz-Undav,Brighton
Julio César Enciso,/en/players/9cfbad36/Julio-Cesar-Enciso,Brighton
Billy Gilmour,/en/players/df10e27c/Billy-Gilmour,Brighton
Jeremy Sarmiento,/en/players/ac0d576d/Jeremy-Sarmiento,Brighton
Jan Paul van Hecke,/en/players/4fd08daa/Jan-Paul-van-Hecke,Brighton
Steven Alzate,/en/players/ad1f61f3/Steven-Alzate,Brighton
Evan Ferguson,/en/players/4596da74/Evan-Ferguson,Brighton
James Furlong,/en/players/ab18d1b0/James-Furlong,Brighton
Neal Maupay,/en/players/4bcf39f6/Neal-Maupay,Brighton
Andrew Moran,/en/players/c4720845/Andrew-Moran,Brighton
Jason Steele,/en/players/28300a16/Jason-Steele,Brighton
Ed Turns,/en/players/9bbef03e/Ed-Turns,Brighton
Mason Mount,/en/players/9674002f/Mason-Mount,Chelsea
Ruben Loftus-Cheek,/en/players/e97fd090/Ruben-Loftus-Cheek,Chelsea
Thiago Silva,/en/players/86e7deaf/Thiago-Silva,Chelsea
Raheem Sterling,/en/players/b400bde0/Raheem-Sterling,Chelsea
Jorginho,/en/players/45db685d/Jorginho,Chelsea
Kai Havertz,/en/players/fed7cb61/Kai-Havertz,Chelsea
Marc Cucurella,/en/players/1daec722/Marc-Cucurella,Chelsea
Edouard Mendy,/en/players/33887998/Edouard-Mendy,Chelsea
Kalidou Koulibaly,/en/players/da974c7b/Kalidou-Koulibaly,Chelsea
Trevoh Chalobah,/en/players/5515376c/Trevoh-Chalobah,Chelsea
César Azpilicueta,/en/players/53cad200/Cesar-Azpilicueta,Chelsea
Conor Gallagher,/en/players/c2731c10/Conor-Gallagher,Chelsea
Reece James,/en/players/1265a93a/Reece-James,Chelsea
Kepa Arrizabalaga,/en/players/28d596a0/Kepa-Arrizabalaga,Chelsea
Mateo Kovačić,/en/players/79c0821a/Mateo-Kovacic,Chelsea
Ben Chilwell,/en/players/d2424d1b/Ben-Chilwell,Chelsea
Pierre-Emerick Aubameyang,/en/players/d5dd5f1f/Pierre-Emerick-Aubameyang,Chelsea
Christian Pulisic,/en/players/1bf33a9a/Christian-Pulisic,Chelsea
Armando Broja,/en/players/97220da2/Armando-Broja,Chelsea
Wesley Fofana,/en/players/132a82f1/Wesley-Fofana,Chelsea
N'Golo Kanté,/en/players/b9fbae28/NGolo-Kante,Chelsea
Hakim Ziyech,/en/players/6622454d/Hakim-Ziyech,Chelsea
Lewis Hall,/en/players/da011f18/Lewis-Hall,Chelsea
Carney Chukwuemeka,/en/players/b2f9c73e/Carney-Chukwuemeka,Chelsea
Ethan Ampadu,/en/players/10b9fa99/Ethan-Ampadu,Chelsea
Marcus Bettinelli,/en/players/0d85a4e8/Marcus-Bettinelli,Chelsea
Billy Gilmour,/en/players/df10e27c/Billy-Gilmour,Chelsea
Callum Hudson-Odoi,/en/players/15f3ec41/Callum-Hudson-Odoi,Chelsea
Omari Hutchinson,/en/players/bd9553e6/Omari-Hutchinson,Chelsea
Harvey Vale,/en/players/a70182a5/Harvey-Vale,Chelsea
Denis Zakaria,/en/players/384d58d9/Denis-Zakaria,Chelsea
Vicente Guaita,/en/players/ab13a5aa/Vicente-Guaita,Crystal Palace
Marc Guéhi,/en/players/d0706b27/Marc-Guehi,Crystal Palace
Eberechi Eze,/en/players/ae4fc6a4/Eberechi-Eze,Crystal Palace
Joachim Andersen,/en/players/e34fc66d/Joachim-Andersen,Crystal Palace
Wilfried Zaha,/en/players/b2bc3b1f/Wilfried-Zaha,Crystal Palace
Jeffrey Schlupp,/en/players/3312f911/Jeffrey-Schlupp,Crystal Palace
Tyrick Mitchell,/en/players/5cbd1eb0/Tyrick-Mitchell,Crystal Palace
Cheick Doucouré,/en/players/ce4f40c7/Cheick-Doucoure,Crystal Palace
Joel Ward,/en/players/8a7ff278/Joel-Ward,Crystal Palace
Jordan Ayew,/en/players/da052c14/Jordan-Ayew,Crystal Palace
Odsonne Édouard,/en/players/0562b7f1/Odsonne-Edouard,Crystal Palace
Michael Olise,/en/players/c4486bac/Michael-Olise,Crystal Palace
Nathaniel Clyne,/en/players/0442183b/Nathaniel-Clyne,Crystal Palace
Jean-Philippe Mateta,/en/players/50e6dc35/Jean-Philippe-Mateta,Crystal Palace
Luka Milivojević,/en/players/2ce2508a/Luka-Milivojevic,Crystal Palace
Will Hughes,/en/players/a0666d3e/Will-Hughes,Crystal Palace
James Tomkins,/en/players/e7ca0439/James-Tomkins,Crystal Palace
Chris Richards,/en/players/0a3d6d2b/Chris-Richards,Crystal Palace
Jaïro Riedewald,/en/players/7a1f2c08/Jairo-Riedewald,Crystal Palace
Malcolm Ebiowei,/en/players/fa9fa773/Malcolm-Ebiowei,Crystal Palace
Kofi Balmer,/en/players/0284bd0d/Kofi-Balmer,Crystal Palace
Owen Goodman,/en/players/8074e66f/Owen-Goodman,Crystal Palace
John-Kymani Gordon,/en/players/d7e24aa1/John-Kymani-Gordon,Crystal Palace
Sam Johnstone,/en/players/9e5708be/Sam-Johnstone,Crystal Palace
Killian Phillips,/en/players/cfa9f361/Killian-Phillips,Crystal Palace
Luke Plange,/en/players/2140e999/Luke-Plange,Crystal Palace
Kaden Rodney,/en/players/49375cdd/Kaden-Rodney,Crystal Palace
Jack Wells-Morrison,/en/players/a71ebcc8/Jack-Wells-Morrison,Crystal Palace
Joseph Whitworth,/en/players/3f847d95/Joseph-Whitworth,Crystal Palace
James Tarkowski,/en/players/15ea812b/James-Tarkowski,Everton
Alex Iwobi,/en/players/6ca5ec4b/Alex-Iwobi,Everton
Demarai Gray,/en/players/4468ec10/Demarai-Gray,Everton
Vitaliy Mykolenko,/en/players/30d4a2e5/Vitaliy-Mykolenko,Everton
Jordan Pickford,/en/players/4806ec67/Jordan-Pickford,Everton
Conor Coady,/en/players/2928dca2/Conor-Coady,Everton
Amadou Onana,/en/players/828657ff/Amadou-Onana,Everton
Anthony Gordon,/en/players/2bd83368/Anthony-Gordon,Everton
Idrissa Gana Gueye,/en/players/72c812f3/Idrissa-Gana-Gueye,Everton
Nathan Patterson,/en/players/230f0471/Nathan-Patterson,Everton
Dwight McNeil,/en/players/fc15fb84/Dwight-McNeil,Everton
Séamus Coleman,/en/players/0420d84f/Seamus-Coleman,Everton
Neal Maupay,/en/players/4bcf39f6/Neal-Maupay,Everton
Dominic Calvert-Lewin,/en/players/59e6e5bf/Dominic-Calvert-Lewin,Everton
Mason Holgate,/en/players/d0042ab9/Mason-Holgate,Everton
Tom Davies,/en/players/9228b07c/Tom-Davies,Everton
Abdoulaye Doucouré,/en/players/02b29014/Abdoulaye-Doucoure,Everton
Salomón Rondón,/en/players/b318a643/Salomon-Rondon,Everton
Asmir Begović,/en/players/7b4de647/Asmir-Begovic,Everton
Yerry Mina,/en/players/6d5701f2/Yerry-Mina,Everton
Ben Godfrey,/en/players/9f7c837d/Ben-Godfrey,Everton
James Garner,/en/players/4e015693/James-Garner,Everton
Dele Alli,/en/players/cea4ee8f/Dele-Alli,Everton
Rúben Vinagre,/en/players/b937e490/Ruben-Vinagre,Everton
Michael Keane,/en/players/c5b7c315/Michael-Keane,Everton
Thomas Cannon,/en/players/4506aec5/Thomas-Cannon,Everton
Kyle Alex John,/en/players/c9093a1a/Kyle-Alex-John,Everton
Allan,/en/players/cc700722/Allan,Everton
Jean-Philippe Gbamin,/en/players/6bd603db/Jean-Philippe-Gbamin,Everton
André Gomes,/en/players/1961b2aa/Andre-Gomes,Everton
Eldin Jakupović,/en/players/1148323a/Eldin-Jakupovic,Everton
Stanley Mills,/en/players/c0a454d5/Stanley-Mills,Everton
Lewis Warrington,/en/players/8e633970/Lewis-Warrington,Everton
Reece Welch,/en/players/a182122b/Reece-Welch,Everton
Tim Ream,/en/players/28b40c9c/Tim-Ream,Fulham
Andreas Pereira,/en/players/6639e500/Andreas-Pereira,Fulham
João Palhinha,/en/players/a78ff07f/Joao-Palhinha,Fulham
Bobby Reid,/en/players/0f7533cd/Bobby-Reid,Fulham
Harrison Reed,/en/players/803ae100/Harrison-Reed,Fulham
Bernd Leno,/en/players/2628fd2b/Bernd-Leno,Fulham
Antonee Robinson,/en/players/289601e6/Antonee-Robinson,Fulham
Aleksandar Mitrović,/en/players/3925dbd6/Aleksandar-Mitrovic,Fulham
Tosin Adarabioyo,/en/players/c81d773d/Tosin-Adarabioyo,Fulham
Neeskens Kebano,/en/players/18b999f4/Neeskens-Kebano,Fulham
Kenny Tete,/en/players/77d7c96f/Kenny-Tete,Fulham
Issa Diop,/en/players/a712ca2b/Issa-Diop,Fulham
Willian,/en/players/8b9ebd03/Willian,Fulham
Carlos Vinícius,/en/players/8b529245/Carlos-Vinicius,Fulham
Daniel James,/en/players/c931d9f9/Daniel-James,Fulham
Harry Wilson,/en/players/c6dc9ecd/Harry-Wilson,Fulham
Marek Rodák,/en/players/17acc2ed/Marek-Rodak,Fulham
Tom Cairney,/en/players/a8748947/Tom-Cairney,Fulham
Kevin Mbabu,/en/players/493924a7/Kevin-Mbabu,Fulham
Jay Stansfield,/en/players/b2626673/Jay-Stansfield,Fulham
Layvin Kurzawa,/en/players/41e7ef1c/Layvin-Kurzawa,Fulham
Nathaniel Chalobah,/en/players/422862ea/Nathaniel-Chalobah,Fulham
Manor Solomon,/en/players/886f9aac/Manor-Solomon,Fulham
Josh Onomah,/en/players/6612cd8c/Josh-Onomah,Fulham
Luke Harris,/en/players/8c3078cd/Luke-Harris,Fulham
Shane Duffy,/en/players/7314bba4/Shane-Duffy,Fulham
Tyrese Francois,/en/players/6722d4f0/Tyrese-Francois,Fulham
Terry Ablade,/en/players/d524dcd7/Terry-Ablade,Fulham
Martial Godo,/en/players/e0eea46f/Martial-Godo,Fulham
Rodrigo Muniz,/en/players/a755db8c/Rodrigo-Muniz,Fulham
Stefan Parkes,/en/players/66b290f7/Stefan-Parkes,Fulham
Kristian Sekularac,/en/players/e20a28ce/Kristian-Sekularac,Fulham
Illan Meslier,/en/players/6b625ac2/Illan-Meslier,Leeds United
Robin Koch,/en/players/ea6bc03a/Robin-Koch,Leeds United
Brenden Aaronson,/en/players/5bc43860/Brenden-Aaronson,Leeds United
Marc Roca,/en/players/da27e268/Marc-Roca,Leeds United
Tyler Adams,/en/players/2b09d998/Tyler-Adams,Leeds United
Pascal Struijk,/en/players/f4d296e4/Pascal-Struijk,Leeds United
Rasmus Nissen,/en/players/39769cff/Rasmus-Nissen,Leeds United
Jack Harrison,/en/players/aa849a12/Jack-Harrison,Leeds United
Rodrigo,/en/players/1fb1c435/Rodrigo,Leeds United
Liam Cooper,/en/players/dc64b8b3/Liam-Cooper,Leeds United
Diego Llorente,/en/players/bba30585/Diego-Llorente,Leeds United
Luis Sinisterra,/en/players/8e16dd48/Luis-Sinisterra,Leeds United
Crysencio Summerville,/en/players/df04eb4b/Crysencio-Summerville,Leeds United
Patrick Bamford,/en/players/93feac6e/Patrick-Bamford,Leeds United
Daniel James,/en/players/c931d9f9/Daniel-James,Leeds United
Sam Greenwood,/en/players/f3354c07/Sam-Greenwood,Leeds United
Joe Gelhardt,/en/players/01962d0d/Joe-Gelhardt,Leeds United
Luke Ayling,/en/players/420d7c7d/Luke-Ayling,Leeds United
Junior Firpo,/en/players/24f59bb2/Junior-Firpo,Leeds United
Degnand Gnonto,/en/players/75fdd638/Degnand-Gnonto,Leeds United
Cody Drameh,/en/players/e0d1510a/Cody-Drameh,Leeds United
Mateusz Klich,/en/players/282679b4/Mateusz-Klich,Leeds United
Adam Forshaw,/en/players/9f1938ab/Adam-Forshaw,Leeds United
Mateo Fernández,/en/players/6ad43f9a/Mateo-Fernandez,Leeds United
Leo Fuhr Hjelde,/en/players/d102b8a2/Leo-Fuhr-Hjelde,Leeds United
Archie Gray,/en/players/f58515f5/Archie-Gray,Leeds United
Darko Gyabi,/en/players/56d838f7/Darko-Gyabi,Leeds United
Kristoffer Klaesson,/en/players/3f70db80/Kristoffer-Klaesson,Leeds United
Sonny Perkins,/en/players/87f12e30/Sonny-Perkins,Leeds United
Joel Robles,/en/players/cda0b317/Joel-Robles,Leeds United
Danny Ward,/en/players/d3ce0e89/Danny-Ward,Leicester City
James Justin,/en/players/fb614c44/James-Justin,Leicester City
Youri Tielemans,/en/players/56f7a928/Youri-Tielemans,Leicester City
Kiernan Dewsbury-Hall,/en/players/5c74c0f5/Kiernan-Dewsbury-Hall,Leicester City
Timothy Castagne,/en/players/197640fd/Timothy-Castagne,Leicester City
James Maddison,/en/players/ee38d9c5/James-Maddison,Leicester City
Harvey Barnes,/en/players/3ea50f67/Harvey-Barnes,Leicester City
Daniel Amartey,/en/players/1a4ef233/Daniel-Amartey,Leicester City
Jonny Evans,/en/players/f8fcd2a5/Jonny-Evans,Leicester City
Wout Faes,/en/players/9c221d14/Wout-Faes,Leicester City
Boubakary Soumaré,/en/players/ae59b359/Boubakary-Soumare,Leicester City
Jamie Vardy,/en/players/45963054/Jamie-Vardy,Leicester City
Patson Daka,/en/players/ca45605e/Patson-Daka,Leicester City
Wilfred Ndidi,/en/players/6b47c5db/Wilfred-Ndidi,Leicester City
Luke Thomas,/en/players/fc027d02/Luke-Thomas,Leicester City
Dennis Praet,/en/players/86695068/Dennis-Praet,Leicester City
Wesley Fofana,/en/players/132a82f1/Wesley-Fofana,Leicester City
Kelechi Iheanacho,/en/players/c92e1a31/Kelechi-Iheanacho,Leicester City
Ayoze Pérez,/en/players/819aa8e7/Ayoze-Perez,Leicester City
Çağlar Söyüncü,/en/players/21166ff4/Caglar-Soyuncu,Leicester City
Nampalys Mendy,/en/players/1598599e/Nampalys-Mendy,Leicester City
Marc Albrighton,/en/players/b827d5b3/Marc-Albrighton,Leicester City
Sammy Braybroke,/en/players/eb1600f9/Sammy-Braybroke,Leicester City
Samuel Braybrooke,/en/players/9f684e25/Samuel-Braybrooke,Leicester City
Lewis Brunt,/en/players/a2081c6b/Lewis-Brunt,Leicester City
Daniel Iversen,/en/players/10d221cd/Daniel-Iversen,Leicester City
Jannik Vestergaard,/en/players/1900032e/Jannik-Vestergaard,Leicester City
Joe Wormleighton,/en/players/59d2e6bb/Joe-Wormleighton,Leicester City
Alisson,/en/players/7a2e46a8/Alisson,Liverpool
Virgil van Dijk,/en/players/e06683ca/Virgil-van-Dijk,Liverpool
Mohamed Salah,/en/players/e342ad68/Mohamed-Salah,Liverpool
Trent Alexander-Arnold,/en/players/cd1acf9d/Trent-Alexander-Arnold,Liverpool
Fabinho,/en/players/7f3b388c/Fabinho,Liverpool
Roberto Firmino,/en/players/4c370d81/Roberto-Firmino,Liverpool
Andrew Robertson,/en/players/2e4f5f03/Andrew-Robertson,Liverpool
Harvey Elliott,/en/players/c8387671/Harvey-Elliott,Liverpool
Joe Gomez,/en/players/7a11550b/Joe-Gomez,Liverpool
Thiago Alcántara,/en/players/77e84962/Thiago-Alcantara,Liverpool
Jordan Henderson,/en/players/935e6b8f/Jordan-Henderson,Liverpool
Luis Díaz,/en/players/4a1a9578/Luis-Diaz,Liverpool
Darwin Núñez,/en/players/4d77b365/Darwin-Nunez,Liverpool
James Milner,/en/players/2f90f6b8/James-Milner,Liverpool
Kostas Tsimikas,/en/players/f315ca93/Kostas-Tsimikas,Liverpool
Fabio Carvalho,/en/players/966e28d0/Fabio-Carvalho,Liverpool
Joël Matip,/en/players/b217ef29/Joel-Matip,Liverpool
Diogo Jota,/en/players/178ae8f8/Diogo-Jota,Liverpool
Curtis Jones,/en/players/4fb9c88f/Curtis-Jones,Liverpool
Ibrahima Konaté,/en/players/5ed9b537/Ibrahima-Konate,Liverpool
Nathaniel Phillips,/en/players/515ebe8d/Nathaniel-Phillips,Liverpool
Alex Oxlade-Chamberlain,/en/players/38c7feef/Alex-Oxlade-Chamberlain,Liverpool
Stefan Bajcetic,/en/players/32e8417f/Stefan-Bajcetic,Liverpool
Bobby Clark,/en/players/73341ace/Bobby-Clark,Liverpool
Adrián,/en/players/f76e6b4e/Adrian,Liverpool
Luke Chambers,/en/players/7d6af698/Luke-Chambers,Liverpool
Harvey Davies,/en/players/fd08a24b/Harvey-Davies,Liverpool
Sepp van den Berg,/en/players/7bf9400b/Sepp-van-den-Berg,Liverpool
Ben Doak,/en/players/733f1a7d/Ben-Doak,Liverpool
Naby Keïta,/en/players/f25c8e3a/Naby-Keita,Liverpool
Caoimhín Kelleher,/en/players/62d7ef38/Caoimhin-Kelleher,Liverpool
Arthur Melo,/en/players/48b3dd60/Arthur-Melo,Liverpool
Calvin Ramsay,/en/players/d720e834/Calvin-Ramsay,Liverpool
Ederson,/en/players/3bb7b8b4/Ederson,Manchester City
João Cancelo,/en/players/bd6351cd/Joao-Cancelo,Manchester City
Kevin De Bruyne,/en/players/e46012d4/Kevin-De-Bruyne,Manchester City
Rodri,/en/players/6434f10d/Rodri,Manchester City
Bernardo Silva,/en/players/3eb22ec9/Bernardo-Silva,Manchester City
Erling Haaland,/en/players/1f44ac21/Erling-Haaland,Manchester City
Phil Foden,/en/players/ed1e53f3/Phil-Foden,Manchester City
İlkay Gündoğan,/en/players/819b3158/Ilkay-Gundogan,Manchester City
Rúben Dias,/en/players/31c69ef1/Ruben-Dias,Manchester City
John Stones,/en/players/5eecec3d/John-Stones,Manchester City
Manuel Akanji,/en/players/89ac64a6/Manuel-Akanji,Manchester City
Nathan Aké,/en/players/eaeca114/Nathan-Ake,Manchester City
Kyle Walker,/en/players/86dd77d1/Kyle-Walker,Manchester City
Jack Grealish,/en/players/b0b4fd3e/Jack-Grealish,Manchester City
Riyad Mahrez,/en/players/892d5bb1/Riyad-Mahrez,Manchester City
Julián Álvarez,/en/players/15ab5a2b/Julian-Alvarez,Manchester City
Aymeric Laporte,/en/players/119b9a8e/Aymeric-Laporte,Manchester City
Sergio Gómez,/en/players/01e5f06e/Sergio-Gomez,Manchester City
Cole Palmer,/en/players/dc7f8a28/Cole-Palmer,Manchester City
Rico Lewis,/en/players/b57e066e/Rico-Lewis,Manchester City
Kalvin Phillips,/en/players/4f565d77/Kalvin-Phillips,Manchester City
Scott Carson,/en/players/3e1550ee/Scott-Carson,Manchester City
Liam Delap,/en/players/dd897ee7/Liam-Delap,Manchester City
Claudio Gomes,/en/players/22f6ed2c/Claudio-Gomes,Manchester City
Ben Knight,/en/players/190163f3/Ben-Knight,Manchester City
Luke Mbete-Tatu,/en/players/387e1d35/Luke-Mbete-Tatu,Manchester City
