player_name,player_slug,team_name,player_fbref_id
Mathieu Debuchy,/en/players/92232aad/Mathieu-Debuchy,Arsenal,92232aad
Matt Macey,/en/players/136e7649/Matt-Macey,Arsenal,136e7649
Jordi Osei-Tutu,/en/players/0a16eb36/Jordi-Osei-Tutu,Arsenal,0a16eb36
Asmir Begović,/en/players/7b4de647/Asmir-Begovic,Bournemouth,7b4de647
Nathan Aké,/en/players/eaeca114/Nathan-Ake,Bournemouth,eaeca114
Charlie Daniels,/en/players/9d107085/Charlie-Daniels,Bournemouth,9d107085
Steve Cook,/en/players/3e5e4e63/Steve-Cook,Bournemouth,3e5e4e63
Simon Francis,/en/players/1e0b6a73/Simon-Francis,Bournemouth,1e0b6a73
Joshua King,/en/players/43458538/Joshua-King,Bournemouth,43458538
Lewis Cook,/en/players/2afc7272/Lewis-Cook,Bournemouth,2afc7272
Ryan Fraser,/en/players/d56543a0/Ryan-Fraser,Bournemouth,d56543a0
Callum Wilson,/en/players/c596fcb0/Callum-Wilson,Bournemouth,c596fcb0
Adam Smith,/en/players/20b104bc/Adam-Smith,Bournemouth,20b104bc
Jordon Ibe,/en/players/9f736ed2/Jordon-Ibe,Bournemouth,9f736ed2
Dan Gosling,/en/players/7fec31a0/Dan-Gosling,Bournemouth,7fec31a0
Andrew Surman,/en/players/7d41b619/Andrew-Surman,Bournemouth,7d41b619
Junior Stanislas,/en/players/6992791d/Junior-Stanislas,Bournemouth,6992791d
Jermain Defoe,/en/players/f1e8372d/Jermain-Defoe,Bournemouth,f1e8372d
Marc Pugh,/en/players/9aacb284/Marc-Pugh,Bournemouth,9aacb284
Harry Arter,/en/players/2f4c5a52/Harry-Arter,Bournemouth,2f4c5a52
Benik Afobe,/en/players/b63f4077/Benik-Afobe,Bournemouth,b63f4077
Lys Mousset,/en/players/d9cfca3d/Lys-Mousset,Bournemouth,d9cfca3d
Tyrone Mings,/en/players/8397a50c/Tyrone-Mings,Bournemouth,8397a50c
Jack Simpson,/en/players/76fa5f80/Jack-Simpson,Bournemouth,76fa5f80
Emerson Hyndman,/en/players/3be1a627/Emerson-Hyndman,Bournemouth,3be1a627
Artur Boruc,/en/players/34ccf6fa/Artur-Boruc,Bournemouth,34ccf6fa
Matt Butcher,/en/players/b170cfa2/Matt-Butcher,Bournemouth,b170cfa2
Connor Mahoney,/en/players/38df681f/Connor-Mahoney,Bournemouth,38df681f
Aaron Ramsdale,/en/players/466fb2c5/Aaron-Ramsdale,Bournemouth,466fb2c5
Brad Smith,/en/players/c76c717c/Brad-Smith,Bournemouth,c76c717c
Kyle Taylor,/en/players/0bb6d386/Kyle-Taylor,Bournemouth,0bb6d386
Lewis Dunk,/en/players/282f75f3/Lewis-Dunk,Brighton,282f75f3
Mathew Ryan,/en/players/4535e4bb/Mathew-Ryan,Brighton,4535e4bb
Shane Duffy,/en/players/7314bba4/Shane-Duffy,Brighton,7314bba4
Dale Stephens,/en/players/653ee42d/Dale-Stephens,Brighton,653ee42d
Davy Pröpper,/en/players/fdd85f94/Davy-Propper,Brighton,fdd85f94
Pascal Groß,/en/players/8aec0537/Pascal-Gross,Brighton,8aec0537
Anthony Knockaert,/en/players/6c679c6d/Anthony-Knockaert,Brighton,6c679c6d
Gaëtan Bong,/en/players/cfd5e123/Gaetan-Bong,Brighton,cfd5e123
Glenn Murray,/en/players/f2f29dda/Glenn-Murray,Brighton,f2f29dda
Bruno,/en/players/78803d03/Bruno,Brighton,78803d03
José Izquierdo,/en/players/ca2bc3df/Jose-Izquierdo,Brighton,ca2bc3df
Solly March,/en/players/bb5fbd2b/Solly-March,Brighton,bb5fbd2b
Ezequiel Schelotto,/en/players/a6e316c1/Ezequiel-Schelotto,Brighton,a6e316c1
Markus Suttner,/en/players/7391c2d9/Markus-Suttner,Brighton,7391c2d9
Tomer Hemed,/en/players/27d7453c/Tomer-Hemed,Brighton,27d7453c
Beram Kayal,/en/players/26679cdf/Beram-Kayal,Brighton,26679cdf
Izzy Brown,/en/players/bf54c8cc/Izzy-Brown,Brighton,bf54c8cc
Jürgen Locadia,/en/players/6cc47ae1/Jurgen-Locadia,Brighton,6cc47ae1
Leonardo Ulloa,/en/players/eed56f6c/Leonardo-Ulloa,Brighton,eed56f6c
Connor Goldson,/en/players/56f6f826/Connor-Goldson,Brighton,56f6f826
Jamie Murphy,/en/players/6c96b263/Jamie-Murphy,Brighton,6c96b263
Liam Rosenior,/en/players/8b0d6fe9/Liam-Rosenior,Brighton,8b0d6fe9
Sam Baldock,/en/players/9d597f08/Sam-Baldock,Brighton,9d597f08
Uwe Hünemeier,/en/players/f42456eb/Uwe-Hunemeier,Brighton,f42456eb
Tim Krul,/en/players/f23f9d20/Tim-Krul,Brighton,f23f9d20
Niki Mäenpää,/en/players/14a96e1c/Niki-Maenpaa,Brighton,14a96e1c
Jayson Molumby,/en/players/c908a1bc/Jayson-Molumby,Brighton,c908a1bc
Steve Sidwell,/en/players/ed083afd/Steve-Sidwell,Brighton,ed083afd
Jiří Skalák,/en/players/beaec218/Jiri-Skalak,Brighton,beaec218
Jack Cork,/en/players/74e12f1e/Jack-Cork,Burnley,74e12f1e
Nick Pope,/en/players/4b40d9ca/Nick-Pope,Burnley,4b40d9ca
Jóhann Berg Guðmundsson,/en/players/f72293fc/Johann-Berg-Gudmundsson,Burnley,f72293fc
James Tarkowski,/en/players/15ea812b/James-Tarkowski,Burnley,15ea812b
Ben Mee,/en/players/8df7a2fb/Ben-Mee,Burnley,8df7a2fb
Jeff Hendrick,/en/players/989d5705/Jeff-Hendrick,Burnley,989d5705
Stephen Ward,/en/players/3831b9fe/Stephen-Ward,Burnley,3831b9fe
Matthew Lowton,/en/players/9a9c05db/Matthew-Lowton,Burnley,9a9c05db
Steven Defour,/en/players/73489527/Steven-Defour,Burnley,73489527
Ashley Barnes,/en/players/2691c772/Ashley-Barnes,Burnley,2691c772
Chris Wood,/en/players/4e9a0555/Chris-Wood,Burnley,4e9a0555
Kevin Long,/en/players/5a4280b1/Kevin-Long,Burnley,5a4280b1
Scott Arfield,/en/players/b1313ec4/Scott-Arfield,Burnley,b1313ec4
Robbie Brady,/en/players/96bb8cc2/Robbie-Brady,Burnley,96bb8cc2
Phil Bardsley,/en/players/1ae30132/Phil-Bardsley,Burnley,1ae30132
Aaron Lennon,/en/players/2ff964a0/Aaron-Lennon,Burnley,2ff964a0
Ashley Westwood,/en/players/495945ef/Ashley-Westwood,Burnley,495945ef
Charlie Taylor,/en/players/cc2d7ad5/Charlie-Taylor,Burnley,cc2d7ad5
Sam Vokes,/en/players/1d6ac165/Sam-Vokes,Burnley,1d6ac165
Tom Heaton,/en/players/a6de6361/Tom-Heaton,Burnley,a6de6361
Georges-Kévin N'Koudou,/en/players/76c131da/Georges-Kevin-NKoudou,Burnley,76c131da
Nahki Wells,/en/players/b070482d/Nahki-Wells,Burnley,b070482d
Jonathan Walters,/en/players/0356cf4f/Jonathan-Walters,Burnley,0356cf4f
Aiden O'Neill,/en/players/c7aee75b/Aiden-ONeill,Burnley,c7aee75b
Adam Legzdins,/en/players/f5b114ca/Adam-Legzdins,Burnley,f5b114ca
Anders Lindegaard,/en/players/636f1a28/Anders-Lindegaard,Burnley,636f1a28
Dean Marney,/en/players/b3379356/Dean-Marney,Burnley,b3379356
Fredrik Ulvestad,/en/players/8f160d73/Fredrik-Ulvestad,Burnley,8f160d73
César Azpilicueta,/en/players/53cad200/Cesar-Azpilicueta,Chelsea,53cad200
Thibaut Courtois,/en/players/1840e36d/Thibaut-Courtois,Chelsea,1840e36d
N'Golo Kanté,/en/players/b9fbae28/NGolo-Kante,Chelsea,b9fbae28
Marcos Alonso,/en/players/f4290206/Marcos-Alonso,Chelsea,f4290206
Eden Hazard,/en/players/a39bb753/Eden-Hazard,Chelsea,a39bb753
Antonio Rüdiger,/en/players/18b896d6/Antonio-Rudiger,Chelsea,18b896d6
Cesc Fàbregas,/en/players/33508c78/Cesc-Fabregas,Chelsea,33508c78
Victor Moses,/en/players/e726e11e/Victor-Moses,Chelsea,e726e11e
Tiemoué Bakayoko,/en/players/59bf127b/Tiemoue-Bakayoko,Chelsea,59bf127b
Gary Cahill,/en/players/7914b9fe/Gary-Cahill,Chelsea,7914b9fe
Álvaro Morata,/en/players/129af0db/Alvaro-Morata,Chelsea,129af0db
Andreas Christensen,/en/players/1cb49278/Andreas-Christensen,Chelsea,1cb49278
Willian,/en/players/8b9ebd03/Willian,Chelsea,8b9ebd03
Pedro,/en/players/3ca7254a/Pedro,Chelsea,3ca7254a
Davide Zappacosta,/en/players/7fe90ccd/Davide-Zappacosta,Chelsea,7fe90ccd
David Luiz,/en/players/c0e27d1a/David-Luiz,Chelsea,c0e27d1a
Olivier Giroud,/en/players/16ceb862/Olivier-Giroud,Chelsea,16ceb862
Danny Drinkwater,/en/players/2649ff32/Danny-Drinkwater,Chelsea,2649ff32
Michy Batshuayi,/en/players/2973d8ff/Michy-Batshuayi,Chelsea,2973d8ff
Emerson Palmieri,/en/players/e0bc6fdc/Emerson-Palmieri,Chelsea,e0bc6fdc
Willy Caballero,/en/players/a179d516/Willy-Caballero,Chelsea,a179d516
Ross Barkley,/en/players/3a24769f/Ross-Barkley,Chelsea,3a24769f
Jeremie Boga,/en/players/fe012aca/Jeremie-Boga,Chelsea,fe012aca
Charly Musonda Jr.,/en/players/62a0089e/Charly-Musonda-Jr,Chelsea,62a0089e
Callum Hudson-Odoi,/en/players/15f3ec41/Callum-Hudson-Odoi,Chelsea,15f3ec41
Ethan Ampadu,/en/players/10b9fa99/Ethan-Ampadu,Chelsea,10b9fa99
Eduardo Carvalho,/en/players/81b906e7/Eduardo-Carvalho,Chelsea,81b906e7
Trevoh Chalobah,/en/players/5515376c/Trevoh-Chalobah,Chelsea,5515376c
Kenedy,/en/players/5eebbfdf/Kenedy,Chelsea,5eebbfdf
Kyle Scott,/en/players/1c24aacf/Kyle-Scott,Chelsea,1c24aacf
Dujon Sterling,/en/players/54dd7308/Dujon-Sterling,Chelsea,54dd7308
Fikayo Tomori,/en/players/7edfbb8a/Fikayo-Tomori,Chelsea,7edfbb8a
Andros Townsend,/en/players/b28bbd58/Andros-Townsend,Crystal Palace,b28bbd58
Luka Milivojević,/en/players/2ce2508a/Luka-Milivojevic,Crystal Palace,2ce2508a
Wilfried Zaha,/en/players/b2bc3b1f/Wilfried-Zaha,Crystal Palace,b2bc3b1f
Yohan Cabaye,/en/players/ad7b19ef/Yohan-Cabaye,Crystal Palace,ad7b19ef
James McArthur,/en/players/cee31595/James-McArthur,Crystal Palace,cee31595
Wayne Hennessey,/en/players/76eca7e2/Wayne-Hennessey,Crystal Palace,76eca7e2
James Tomkins,/en/players/e7ca0439/James-Tomkins,Crystal Palace,e7ca0439
Patrick van Aanholt,/en/players/5f09991f/Patrick-van-Aanholt,Crystal Palace,5f09991f
Christian Benteke,/en/players/ab070c55/Christian-Benteke,Crystal Palace,ab070c55
Ruben Loftus-Cheek,/en/players/e97fd090/Ruben-Loftus-Cheek,Crystal Palace,e97fd090
Jeffrey Schlupp,/en/players/3312f911/Jeffrey-Schlupp,Crystal Palace,3312f911
Joel Ward,/en/players/8a7ff278/Joel-Ward,Crystal Palace,8a7ff278
Mamadou Sakho,/en/players/87935cf3/Mamadou-Sakho,Crystal Palace,87935cf3
Timothy Fosu-Mensah,/en/players/a9142dc3/Timothy-Fosu-Mensah,Crystal Palace,a9142dc3
Scott Dann,/en/players/52105203/Scott-Dann,Crystal Palace,52105203
Martin Kelly,/en/players/d7492450/Martin-Kelly,Crystal Palace,d7492450
Julián Speroni,/en/players/8e65a5e5/Julian-Speroni,Crystal Palace,8e65a5e5
Aaron Wan-Bissaka,/en/players/9e525177/Aaron-Wan-Bissaka,Crystal Palace,9e525177
Jason Puncheon,/en/players/fd3f57ce/Jason-Puncheon,Crystal Palace,fd3f57ce
Bakary Sako,/en/players/381d7d54/Bakary-Sako,Crystal Palace,381d7d54
Jaïro Riedewald,/en/players/7a1f2c08/Jairo-Riedewald,Crystal Palace,7a1f2c08
Alexander Sørloth,/en/players/e92cd3f7/Alexander-Sorloth,Crystal Palace,e92cd3f7
Lee Chung-yong,/en/players/49b05a83/Lee-Chung-yong,Crystal Palace,49b05a83
Damien Delaney,/en/players/210d9ecb/Damien-Delaney,Crystal Palace,210d9ecb
Levi Lumeka,/en/players/199ff86e/Levi-Lumeka,Crystal Palace,199ff86e
Freddie Ladapo,/en/players/da2b8db3/Freddie-Ladapo,Crystal Palace,da2b8db3
Sullay Kaikai,/en/players/fc166e49/Sullay-Kaikai,Crystal Palace,fc166e49
Pape Souaré,/en/players/46b5375e/Pape-Souare,Crystal Palace,46b5375e
Keshi Anderson,/en/players/864a3eba/Keshi-Anderson,Crystal Palace,864a3eba
Diego Cavalieri,/en/players/84e6ea11/Diego-Cavalieri,Crystal Palace,84e6ea11
James Daly,/en/players/435c44b3/James-Daly,Crystal Palace,435c44b3
Dion-Curtis Henry,/en/players/156bb589/Dion-Curtis-Henry,Crystal Palace,156bb589
Jarosław Jach,/en/players/99246027/Jaroslaw-Jach,Crystal Palace,99246027
Nya Kirby,/en/players/96b99d13/Nya-Kirby,Crystal Palace,96b99d13
Jason Lokilo,/en/players/fad4d5e8/Jason-Lokilo,Crystal Palace,fad4d5e8
Jordon Mutch,/en/players/37c408cc/Jordon-Mutch,Crystal Palace,37c408cc
Erdal Rakip,/en/players/e150254d/Erdal-Rakip,Crystal Palace,e150254d
Jordan Pickford,/en/players/4806ec67/Jordan-Pickford,Everton,4806ec67
Idrissa Gana Gueye,/en/players/72c812f3/Idrissa-Gana-Gueye,Everton,72c812f3
Michael Keane,/en/players/c5b7c315/Michael-Keane,Everton,c5b7c315
Wayne Rooney,/en/players/f07be45a/Wayne-Rooney,Everton,f07be45a
Gylfi Sigurðsson,/en/players/76dd1480/Gylfi-Sigurdsson,Everton,76dd1480
Morgan Schneiderlin,/en/players/51b41c5c/Morgan-Schneiderlin,Everton,51b41c5c
Phil Jagielka,/en/players/3233eefd/Phil-Jagielka,Everton,3233eefd
Leighton Baines,/en/players/b18095b6/Leighton-Baines,Everton,b18095b6
Tom Davies,/en/players/9228b07c/Tom-Davies,Everton,9228b07c
Ashley Williams,/en/players/a498e276/Ashley-Williams,Everton,a498e276
Cuco Martina,/en/players/22551915/Cuco-Martina,Everton,22551915
Dominic Calvert-Lewin,/en/players/59e6e5bf/Dominic-Calvert-Lewin,Everton,59e6e5bf
Jonjoe Kenny,/en/players/099e666f/Jonjoe-Kenny,Everton,099e666f
Mason Holgate,/en/players/d0042ab9/Mason-Holgate,Everton,d0042ab9
Theo Walcott,/en/players/1ecb65be/Theo-Walcott,Everton,1ecb65be
Séamus Coleman,/en/players/0420d84f/Seamus-Coleman,Everton,0420d84f
Cenk Tosun,/en/players/9a104dee/Cenk-Tosun,Everton,9a104dee
Yannick Bolasie,/en/players/715fc0fe/Yannick-Bolasie,Everton,715fc0fe
Oumar Niasse,/en/players/af721f98/Oumar-Niasse,Everton,af721f98
Aaron Lennon,/en/players/2ff964a0/Aaron-Lennon,Everton,2ff964a0
Nikola Vlašić,/en/players/aa8e289e/Nikola-Vlasic,Everton,aa8e289e
Sandro Ramírez,/en/players/833fb62e/Sandro-Ramirez,Everton,833fb62e
Davy Klaassen,/en/players/15fd5593/Davy-Klaassen,Everton,15fd5593
James McCarthy,/en/players/64b08de7/James-McCarthy,Everton,64b08de7
Kevin Mirallas,/en/players/aa51343f/Kevin-Mirallas,Everton,aa51343f
Eliaquim Mangala,/en/players/f520049f/Eliaquim-Mangala,Everton,f520049f
Beni Baningime,/en/players/ca9178af/Beni-Baningime,Everton,ca9178af
Ademola Lookman,/en/players/7c104bb7/Ademola-Lookman,Everton,7c104bb7
Ramiro Funes Mori,/en/players/89cbc961/Ramiro-Funes-Mori,Everton,89cbc961
Muhamed Bešić,/en/players/7ca9f0f0/Muhamed-Besic,Everton,7ca9f0f0
Luke Garbutt,/en/players/41017ad5/Luke-Garbutt,Everton,41017ad5
Joel Robles,/en/players/cda0b317/Joel-Robles,Everton,cda0b317
Maarten Stekelenburg,/en/players/fefce889/Maarten-Stekelenburg,Everton,fefce889
Mathias Jørgensen,/en/players/0db5d2c8/Mathias-Jorgensen,Huddersfield,0db5d2c8
Jonas Lössl,/en/players/939bc634/Jonas-Lossl,Huddersfield,939bc634
Christopher Schindler,/en/players/8ae9869d/Christopher-Schindler,Huddersfield,8ae9869d
Aaron Mooy,/en/players/47b7e3af/Aaron-Mooy,Huddersfield,47b7e3af
Jonathan Hogg,/en/players/9306d5ea/Jonathan-Hogg,Huddersfield,9306d5ea
Tom Ince,/en/players/67d23ab0/Tom-Ince,Huddersfield,67d23ab0
Rajiv van La Parra,/en/players/1931bde9/Rajiv-van-La-Parra,Huddersfield,1931bde9
Tommy Smith,/en/players/e9208654/Tommy-Smith,Huddersfield,e9208654
Steve Mounié,/en/players/19ba6c6d/Steve-Mounie,Huddersfield,19ba6c6d
Florent Hadergjonaj,/en/players/9aa186b2/Florent-Hadergjonaj,Huddersfield,9aa186b2
Chris Löwe,/en/players/c6896eab/Chris-Lowe,Huddersfield,c6896eab
Laurent Depoitre,/en/players/aa5859cb/Laurent-Depoitre,Huddersfield,aa5859cb
Elias Kachunga,/en/players/5bddccc9/Elias-Kachunga,Huddersfield,5bddccc9
Collin Quaner,/en/players/19b8b0b9/Collin-Quaner,Huddersfield,19b8b0b9
Scott Malone,/en/players/f15a50e8/Scott-Malone,Huddersfield,f15a50e8
Alex Pritchard,/en/players/ff9fcd4d/Alex-Pritchard,Huddersfield,ff9fcd4d
Danny Williams,/en/players/ec9a28ce/Danny-Williams,Huddersfield,ec9a28ce
Terence Kongolo,/en/players/1f9a3a04/Terence-Kongolo,Huddersfield,1f9a3a04
Philip Billing,/en/players/d328a254/Philip-Billing,Huddersfield,d328a254
Joe Lolley,/en/players/c5f13182/Joe-Lolley,Huddersfield,c5f13182
Abdelhamid Sabiri,/en/players/4830e0af/Abdelhamid-Sabiri,Huddersfield,4830e0af
Martin Cranie,/en/players/9e53837d/Martin-Cranie,Huddersfield,9e53837d
Kasey Palmer,/en/players/453f566a/Kasey-Palmer,Huddersfield,453f566a
Dean Whitehead,/en/players/a32204c9/Dean-Whitehead,Huddersfield,a32204c9
Michael Hefele,/en/players/91bdc54a/Michael-Hefele,Huddersfield,91bdc54a
Joel Coleman,/en/players/b73e459a/Joel-Coleman,Huddersfield,b73e459a
Jon Gorenc Stanković,/en/players/9c74fa25/Jon-Gorenc-Stankovic,Huddersfield,9c74fa25
Robert Green,/en/players/a350680b/Robert-Green,Huddersfield,a350680b
Harry Maguire,/en/players/d8931174/Harry-Maguire,Leicester City,d8931174
Jamie Vardy,/en/players/45963054/Jamie-Vardy,Leicester City,45963054
Riyad Mahrez,/en/players/892d5bb1/Riyad-Mahrez,Leicester City,892d5bb1
Kasper Schmeichel,/en/players/53af52f3/Kasper-Schmeichel,Leicester City,53af52f3
Wilfred Ndidi,/en/players/6b47c5db/Wilfred-Ndidi,Leicester City,6b47c5db
Wes Morgan,/en/players/80c31c97/Wes-Morgan,Leicester City,80c31c97
Marc Albrighton,/en/players/b827d5b3/Marc-Albrighton,Leicester City,b827d5b3
Danny Simpson,/en/players/3201b03d/Danny-Simpson,Leicester City,3201b03d
Christian Fuchs,/en/players/a67a09fb/Christian-Fuchs,Leicester City,a67a09fb
Ben Chilwell,/en/players/d2424d1b/Ben-Chilwell,Leicester City,d2424d1b
Demarai Gray,/en/players/4468ec10/Demarai-Gray,Leicester City,4468ec10
Vicente Iborra,/en/players/ad1ffcfd/Vicente-Iborra,Leicester City,ad1ffcfd
Shinji Okazaki,/en/players/68796d61/Shinji-Okazaki,Leicester City,68796d61
Matty James,/en/players/ebd0a048/Matty-James,Leicester City,ebd0a048
Adrien Silva,/en/players/d6f88a1d/Adrien-Silva,Leicester City,d6f88a1d
Kelechi Iheanacho,/en/players/c92e1a31/Kelechi-Iheanacho,Leicester City,c92e1a31
Aleksandar Dragović,/en/players/6fd8a334/Aleksandar-Dragovic,Leicester City,6fd8a334
Daniel Amartey,/en/players/1a4ef233/Daniel-Amartey,Leicester City,1a4ef233
Fousseni Diabaté,/en/players/d07e3b41/Fousseni-Diabate,Leicester City,d07e3b41
Andy King,/en/players/d790907f/Andy-King,Leicester City,d790907f
Hamza Choudhury,/en/players/7d2d3329/Hamza-Choudhury,Leicester City,7d2d3329
Ben Hamer,/en/players/d822a850/Ben-Hamer,Leicester City,d822a850
Islam Slimani,/en/players/ffec9769/Islam-Slimani,Leicester City,ffec9769
Eldin Jakupović,/en/players/1148323a/Eldin-Jakupovic,Leicester City,1148323a
Yohan Benalouane,/en/players/8309b068/Yohan-Benalouane,Leicester City,8309b068
Leonardo Ulloa,/en/players/eed56f6c/Leonardo-Ulloa,Leicester City,eed56f6c
Harvey Barnes,/en/players/3ea50f67/Harvey-Barnes,Leicester City,3ea50f67
Sam Hughes,/en/players/286f5a8e/Sam-Hughes,Leicester City,286f5a8e
Ahmed Musa,/en/players/b7084daf/Ahmed-Musa,Leicester City,b7084daf
Layton Ndukwu,/en/players/2219083d/Layton-Ndukwu,Leicester City,2219083d
George Thomas,/en/players/7ef24097/George-Thomas,Leicester City,7ef24097
Mohamed Salah,/en/players/e342ad68/Mohamed-Salah,Liverpool,e342ad68
Roberto Firmino,/en/players/4c370d81/Roberto-Firmino,Liverpool,4c370d81
Sadio Mané,/en/players/c691bfe2/Sadio-Mane,Liverpool,c691bfe2
Georginio Wijnaldum,/en/players/eb58eef0/Georginio-Wijnaldum,Liverpool,eb58eef0
Jordan Henderson,/en/players/935e6b8f/Jordan-Henderson,Liverpool,935e6b8f
Dejan Lovren,/en/players/1a2935f6/Dejan-Lovren,Liverpool,1a2935f6
Emre Can,/en/players/a65ce836/Emre-Can,Liverpool,a65ce836
Joël Matip,/en/players/b217ef29/Joel-Matip,Liverpool,b217ef29
Andrew Robertson,/en/players/2e4f5f03/Andrew-Robertson,Liverpool,2e4f5f03
Joe Gomez,/en/players/7a11550b/Joe-Gomez,Liverpool,7a11550b
Loris Karius,/en/players/32e7ce92/Loris-Karius,Liverpool,32e7ce92
Simon Mignolet,/en/players/d436eb94/Simon-Mignolet,Liverpool,d436eb94
Trent Alexander-Arnold,/en/players/cd1acf9d/Trent-Alexander-Arnold,Liverpool,cd1acf9d
James Milner,/en/players/2f90f6b8/James-Milner,Liverpool,2f90f6b8
Ragnar Klavan,/en/players/008a6e6d/Ragnar-Klavan,Liverpool,008a6e6d
Alex Oxlade-Chamberlain,/en/players/38c7feef/Alex-Oxlade-Chamberlain,Liverpool,38c7feef
Alberto Moreno,/en/players/11b9265b/Alberto-Moreno,Liverpool,11b9265b
Virgil van Dijk,/en/players/e06683ca/Virgil-van-Dijk,Liverpool,e06683ca
Philippe Coutinho,/en/players/0ef89a37/Philippe-Coutinho,Liverpool,0ef89a37
Dominic Solanke,/en/players/e77dc3b2/Dominic-Solanke,Liverpool,e77dc3b2
Daniel Sturridge,/en/players/1b7ec703/Daniel-Sturridge,Liverpool,1b7ec703
Danny Ings,/en/players/07802f7f/Danny-Ings,Liverpool,07802f7f
Nathaniel Clyne,/en/players/0442183b/Nathaniel-Clyne,Liverpool,0442183b
Adam Lallana,/en/players/99813635/Adam-Lallana,Liverpool,99813635
Marko Grujić,/en/players/8b8e759d/Marko-Grujic,Liverpool,8b8e759d
Divock Origi,/en/players/43a166b4/Divock-Origi,Liverpool,43a166b4
Ben Woodburn,/en/players/8aadeaef/Ben-Woodburn,Liverpool,8aadeaef
Rafael Camacho,/en/players/91b43c98/Rafael-Camacho,Liverpool,91b43c98
Jon Flanagan,/en/players/f2428fd4/Jon-Flanagan,Liverpool,f2428fd4
Curtis Jones,/en/players/4fb9c88f/Curtis-Jones,Liverpool,4fb9c88f
Conor Masterson,/en/players/db975607/Conor-Masterson,Liverpool,db975607
Danny Ward,/en/players/d3ce0e89/Danny-Ward,Liverpool,d3ce0e89
Ederson,/en/players/3bb7b8b4/Ederson,Manchester City,3bb7b8b4
Kevin De Bruyne,/en/players/e46012d4/Kevin-De-Bruyne,Manchester City,e46012d4
Nicolás Otamendi,/en/players/0d267745/Nicolas-Otamendi,Manchester City,0d267745
Fernandinho,/en/players/101da2b5/Fernandinho,Manchester City,101da2b5
Kyle Walker,/en/players/86dd77d1/Kyle-Walker,Manchester City,86dd77d1
Raheem Sterling,/en/players/b400bde0/Raheem-Sterling,Manchester City,b400bde0
David Silva,/en/players/e2716bd0/David-Silva,Manchester City,e2716bd0
Leroy Sané,/en/players/2b114be3/Leroy-Sane,Manchester City,2b114be3
Sergio Agüero,/en/players/4d034881/Sergio-Aguero,Manchester City,4d034881
Fabian Delph,/en/players/111c3236/Fabian-Delph,Manchester City,111c3236
Gabriel Jesus,/en/players/b66315ae/Gabriel-Jesus,Manchester City,b66315ae
Vincent Kompany,/en/players/d2bff301/Vincent-Kompany,Manchester City,d2bff301
John Stones,/en/players/5eecec3d/John-Stones,Manchester City,5eecec3d
